Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,140.493073,142.867599,140.107208,140.789886,131.840607,12520479
2010-02-18,141.383514,142.452057,139.206863,140.463394,131.534866,11860551
2010-02-19,139.305801,140.374344,136.021042,138.474716,129.672577,12664376
2010-02-22,140.493073,141.423096,138.820999,139.513580,130.645447,8688478
2010-02-23,138.316422,140.869034,137.524902,138.454926,129.654083,13054284
2010-02-24,136.931274,138.187790,133.567352,135.437302,126.828262,15428009
2010-02-25,136.139771,136.139771,130.866333,132.063492,123.668900,23716569
2010-02-26,131.588577,142.600464,131.588577,140.730530,131.785019,27928931
2010-03-02,142.471848,159.805923,142.471848,157.916183,147.878281,49889228
2010-03-03,160.280823,161.062439,157.352234,160.132416,149.953629,34628599
2010-03-04,160.063156,164.179016,158.133850,160.874466,150.648514,36989165
2010-03-05,161.863846,161.863846,156.659668,157.164261,147.174149,27008963
2010-03-08,158.302048,161.685760,156.946594,157.837036,147.804153,20424255
2010-03-09,155.333893,155.333893,150.980576,153.562881,143.801682,57668210
2010-03-10,153.948746,156.877335,153.444153,154.097153,144.302002,22771045
2010-03-11,154.344498,154.898560,151.722626,152.444870,142.754730,13225081
2010-03-12,152.959351,154.156509,150.159393,150.565033,140.994385,18038608
2010-03-15,149.397568,153.493622,148.803925,152.187637,142.513855,17543044
2010-03-16,152.959351,155.996780,152.781265,155.541656,145.654678,14401329
2010-03-17,156.283707,157.461075,153.948746,154.443436,144.626251,18807902
2010-03-18,154.878769,156.125397,153.196808,154.403870,144.589203,10309081
2010-03-19,153.454056,155.620804,153.355118,155.066757,145.209976,9961296
2010-03-22,153.750870,154.987595,150.109924,150.426529,140.864700,15177582
2010-03-23,150.386948,152.059021,145.637894,146.290878,136.991928,24082386
2010-03-25,147.418793,149.001801,141.334045,143.500809,134.379211,44001415
2010-03-26,144.747437,149.753738,144.134018,148.358704,138.928314,39431276
2010-03-29,149.021591,150.288010,145.449905,146.548126,137.232834,26307691
2010-03-30,147.399002,150.307800,146.548126,149.585541,140.077148,27946856
2010-03-31,149.991196,151.673157,148.645630,149.931824,140.401428,16156899
2010-04-01,150.386948,154.344498,150.386948,153.879486,144.098160,20006815
2010-04-05,154.967819,155.927521,149.595444,154.631424,144.802307,16111998
2010-04-06,155.314102,155.511978,152.068909,153.186920,143.449600,11920952
2010-04-07,153.345215,157.906296,153.256180,157.381927,147.377991,20079249
2010-04-08,157.510544,157.708420,152.246994,153.958633,144.172287,11364522
2010-04-09,155.333893,161.141602,154.344498,160.211563,150.027740,29347237
2010-04-12,160.270935,160.270935,153.968536,154.552277,144.728210,29781931
2010-04-13,154.938126,155.670273,150.604614,153.295746,143.551529,49489395
2010-04-15,154.344498,157.787567,152.761475,153.424377,143.671982,30353385
2010-04-16,153.355118,156.214447,153.216599,155.284424,145.413803,17014035
2010-04-19,151.623688,154.245560,151.059738,153.513412,143.755356,18251422
2010-04-20,153.750870,158.074493,153.750870,156.788284,146.822067,21190375
2010-04-21,157.154358,160.676575,153.384796,160.162094,149.981430,24958473
2010-04-22,159.667404,169.125961,158.499924,165.554260,155.030853,53118709
2010-04-23,165.821396,167.899109,163.743683,167.097702,156.476166,28966138
2010-04-26,167.602295,170.333008,165.227768,168.354233,157.652817,15735528
2010-04-27,168.057419,169.145737,166.820679,167.513245,156.865311,22734583
2010-04-28,164.258163,166.988876,138.514297,162.566315,152.232819,19690948
2010-04-29,164.218597,168.176147,162.922501,166.721741,156.124115,41823624
2010-04-30,167.800171,173.835434,167.206543,172.667969,161.692368,30858379
2010-05-03,172.351364,174.666519,167.730911,169.076492,158.329178,23773791
2010-05-04,169.986725,172.054535,165.841187,166.652481,156.059250,18968476
2010-05-05,162.259598,166.533752,159.558578,165.198090,154.697296,18946811
2010-05-06,165.227768,165.227768,159.528900,160.963501,150.731873,24010448
2010-05-07,159.251862,159.251862,150.010986,150.931107,141.337204,28801931
2010-05-10,156.719025,161.665970,151.485168,160.993195,150.759705,22222064
2010-05-11,161.586823,162.061722,156.966385,158.282257,148.221100,21729699
2010-05-12,157.332458,160.656799,156.620087,158.826431,148.730667,19139875
2010-05-13,160.270935,165.603729,160.112625,164.406570,153.956100,23865686
2010-05-14,164.634140,165.227768,160.399551,161.517563,151.250732,13830264
2010-05-17,159.687195,159.687195,153.275955,156.164978,146.238403,24175191
2010-05-18,157.312668,157.312668,151.415909,152.830734,143.116058,22833144
2010-05-19,151.376343,151.376343,139.909332,141.462677,132.470642,42604941
2010-05-20,142.076096,144.905746,137.594162,140.869034,131.914719,32478158
2010-05-21,136.535522,141.343948,133.864166,140.463394,131.534866,42409395
2010-05-24,142.471848,146.310669,138.910049,139.889542,130.997498,27683087
2010-05-25,138.316422,138.395569,132.577972,133.260651,124.789948,22896567
2010-05-26,133.567352,141.264786,133.567352,140.394135,131.469986,26941684
2010-05-27,139.919220,148.408173,139.394852,146.775681,137.445923,46147010
2010-05-28,150.386948,153.097870,146.933990,148.309235,138.881989,39059693
2010-05-31,149.179901,151.237823,146.627274,149.397568,139.901138,22413182
2010-06-01,148.032211,150.070343,142.580673,143.451340,134.332886,24048880
2010-06-02,145.440002,148.378494,143.678894,147.646347,138.261246,28703946
2010-06-03,149.397568,152.761475,149.397568,151.821564,142.171066,24720427
2010-06-04,151.910599,153.523315,149.516281,152.682327,142.977112,17680584
2010-06-07,149.595444,149.595444,144.925522,145.855560,136.584274,27858317
2010-06-08,145.835770,149.694382,144.648499,145.598312,136.343384,26978136
2010-06-09,145.440002,147.359421,143.105057,144.064758,134.907303,33286679
2010-06-10,146.162262,150.871750,144.450623,150.208862,140.660858,24950044
2010-06-11,152.266785,152.939575,149.921936,151.356552,141.735611,26420786
2010-06-14,151.969971,152.919785,149.229370,150.436417,140.873962,17644648
2010-06-15,150.584824,152.167847,148.289444,150.327591,140.772049,16351196
2010-06-16,151.376343,155.927521,151.376343,154.413757,144.598465,26018942
2010-06-17,155.136017,159.390381,153.355118,158.737381,148.647263,23857959
2010-06-18,159.291443,160.676575,156.916916,158.658234,148.573166,20921856
2010-06-21,160.082947,162.922501,159.311234,159.746552,149.592300,19993034
2010-06-22,160.181885,160.181885,156.639877,157.837036,147.804153,15775037
2010-06-23,156.343063,159.667404,155.937408,156.531052,146.581177,17385856
2010-06-24,156.778397,157.866714,154.690781,155.373459,145.497177,15245467
2010-06-25,155.373459,156.125397,151.524750,152.148056,142.476807,17019276
2010-06-28,152.365723,157.085098,152.365723,156.174866,146.247620,12556784
2010-06-29,156.125397,156.125397,151.673157,152.553711,142.856689,14291135
2010-06-30,150.436417,154.710571,150.149490,154.047684,144.255661,17480177
2010-07-01,153.909164,154.364288,150.614502,150.931107,141.337204,12274979
2010-07-02,152.365723,153.523315,150.980576,151.653366,142.013550,12038767
2010-07-05,151.366440,154.295029,150.208862,151.020157,141.420578,16098868
2010-07-06,151.366440,152.721909,150.584824,151.950180,142.291519,14020533
2010-07-07,151.673157,152.345932,148.091568,148.596161,139.150665,12754144
2010-07-08,150.386948,151.594009,149.328308,149.625122,140.114227,11395778
2010-07-09,150.584824,152.860413,150.189072,152.504242,142.810349,15919247
2010-07-12,153.750870,156.956482,152.820847,156.352951,146.414429,22252204
2010-07-13,156.521149,159.232071,155.838470,158.678024,148.591690,14691923
2010-07-14,159.687195,161.230637,157.312668,158.302048,148.239609,13678058
2010-07-15,158.302048,160.676575,156.521149,160.181885,149.999954,15651496
2010-07-16,160.280823,165.395966,160.073059,164.713287,154.243317,26426881
2010-07-19,163.644745,165.010101,162.487167,163.308350,152.927673,9332836
2010-07-20,164.040497,164.832016,160.082947,160.884354,150.657791,8860549
2010-07-21,161.863846,163.427078,161.547241,162.328857,152.010452,9242644
2010-07-22,162.061722,166.217148,161.270218,165.623520,155.095688,13248283
2010-07-23,166.632690,167.592407,164.515411,165.900543,155.355087,13194906
2010-07-26,166.415039,166.454605,161.883636,162.497055,152.167953,8951373
2010-07-27,162.457474,167.790283,162.457474,167.117493,156.494690,14545160
2010-07-28,166.612915,169.877884,166.612915,169.145737,158.394043,14313133
2010-07-29,169.402985,172.005066,167.285690,171.500488,160.599106,18101253
2010-07-30,168.987442,170.333008,166.860260,167.473679,156.828247,10827028
2010-08-02,168.977539,170.748550,166.850357,167.671555,157.013550,11074418
2010-08-03,169.165527,169.383194,166.039063,166.573334,155.985123,14728713
2010-08-04,166.810791,167.800171,165.227768,167.097702,156.476166,7603626
2010-08-05,167.404419,171.510376,166.791000,170.372589,159.542877,14736203
2010-08-06,170.174713,178.445984,169.828415,176.843185,165.602188,34896871
2010-08-09,177.832565,182.393646,177.100418,181.928635,170.364365,21464474
2010-08-10,183.036743,191.347610,175.556976,189.428192,180.329300,81052897
2010-08-11,190.407684,202.725571,190.269165,199.203339,189.634918,82490235
2010-08-12,199.262711,204.447098,196.007629,202.765137,193.025604,34680035
2010-08-13,203.220261,204.803284,199.361649,200.529129,190.897018,19571364
2010-08-16,201.211807,202.359497,196.433060,198.144699,188.627136,13504956
2010-08-17,198.837265,201.597656,197.481812,199.193451,189.625488,20910035
2010-08-18,200.647858,209.453400,200.449966,207.435059,197.471207,33446080
2010-08-19,205.792664,207.771439,204.199753,205.881714,195.992508,15331571
2010-08-20,203.556656,205.396912,200.420288,200.914978,191.264343,20173575
2010-08-23,201.805435,203.061951,199.064835,200.914978,191.264343,12888823
2010-08-24,201.023819,201.835114,199.282501,200.202621,190.586182,9869360
2010-08-25,199.361649,200.539017,194.533432,196.353912,186.922348,15772252
2010-08-26,195.898788,201.429474,195.334839,197.363083,187.883057,30891404
2010-08-27,197.283936,200.232315,195.324951,196.057098,186.639786,12903049
2010-08-30,198.669067,199.836548,193.959595,195.869110,186.460831,13117949
2010-08-31,194.909409,200.825943,194.187149,199.925598,190.322479,32532480
