Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,318.774994,320.799988,314.200012,314.831238,231.672562,7991184
2010-02-18,315.375000,318.375000,314.000000,316.706238,233.052292,3721696
2010-02-19,315.612488,318.062500,313.143738,316.549988,232.937302,5998992
2010-02-22,319.387512,323.962494,319.387512,321.043762,236.244202,5855400
2010-02-23,319.762512,323.625000,319.375000,322.662506,237.435272,3786032
2010-02-24,321.000000,324.787506,318.875000,322.037506,236.975357,5427016
2010-02-25,321.325012,328.712494,321.325012,327.168762,240.751221,8729568
2010-02-26,327.375000,328.750000,322.762512,325.243744,239.334763,10546368
2010-03-02,328.943756,331.343750,327.831238,330.125000,242.926682,8534656
2010-03-03,331.387512,334.562500,329.081238,333.281250,245.249268,5904976
2010-03-04,332.750000,333.000000,325.500000,327.975006,241.344528,6755240
2010-03-05,329.237488,330.000000,326.631256,329.462494,242.439194,4984808
2010-03-08,331.625000,334.918762,329.762512,332.443756,244.632935,8664992
2010-03-09,331.256256,337.687500,327.231262,335.493744,246.877304,7958752
2010-03-10,334.362488,336.431244,331.250000,332.406250,244.605362,7330952
2010-03-11,333.125000,336.875000,331.250000,335.368744,246.785385,4298424
2010-03-12,337.487488,338.000000,332.037506,334.156250,245.893127,3176920
2010-03-15,331.799988,339.062500,329.500000,337.656250,248.468674,10582856
2010-03-16,337.500000,343.118744,335.287506,341.543762,251.329376,5881344
2010-03-17,341.875000,344.212494,339.125000,342.287506,251.876541,6352000
2010-03-18,342.500000,349.237488,342.500000,348.450012,256.411377,8923048
2010-03-19,347.512512,349.375000,345.006256,346.543762,255.008636,12582544
2010-03-22,344.012512,347.125000,342.862488,344.674988,253.633484,4108528
2010-03-23,346.256256,349.875000,345.518738,346.937500,255.298340,4792560
2010-03-25,346.375000,358.750000,343.856262,351.743744,258.835052,15207528
2010-03-26,352.000000,353.125000,345.375000,346.856262,255.238632,9105680
2010-03-29,344.750000,346.250000,337.531250,339.581238,249.885162,13981704
2010-03-30,339.375000,339.375000,328.825012,330.512512,243.211884,10649936
2010-03-31,331.737488,334.587494,325.825012,326.993744,240.622559,13070104
2010-04-01,327.524994,334.750000,327.500000,333.806244,245.635574,8187000
2010-04-05,334.875000,336.250000,329.750000,334.743744,246.325439,7318616
2010-04-06,335.250000,335.625000,330.656250,331.406250,243.869553,5348808
2010-04-07,331.943756,334.350006,327.174988,330.468750,243.179626,8380880
2010-04-08,330.000000,334.737488,328.750000,332.968750,245.019363,7227984
2010-04-09,333.750000,337.212494,333.125000,334.524994,246.164490,8260312
2010-04-12,335.737488,337.250000,331.506256,335.387512,246.799179,8325648
2010-04-13,336.250000,349.231262,329.375000,347.737488,255.887070,57635400
2010-04-15,348.500000,353.087494,344.912506,350.200012,257.699097,22395128
2010-04-16,349.012512,351.125000,346.381256,348.575012,256.503326,6244344
2010-04-19,346.831238,346.831238,342.000000,343.987488,253.127563,8754896
2010-04-20,345.687500,348.743744,340.000000,340.912506,250.864807,9542128
2010-04-21,342.875000,343.718750,337.537506,339.056244,249.498825,6496288
2010-04-22,338.500000,345.356262,336.625000,339.799988,250.046158,6978144
2010-04-23,341.875000,344.212494,339.606262,340.868744,250.832611,5888336
2010-04-26,341.262512,344.250000,340.631256,342.368744,251.936417,4454288
2010-04-27,341.137512,342.799988,340.799988,342.181244,251.798370,3280256
2010-04-28,338.762512,341.493744,336.387512,337.437500,248.307632,5544496
2010-04-29,337.375000,341.612488,334.375000,338.643738,249.195282,11319960
2010-04-30,339.000000,344.850006,334.637512,342.268738,251.862762,8067024
2010-05-03,338.500000,339.368744,335.250000,336.862488,247.884583,5408952
2010-05-04,338.125000,338.250000,331.937500,333.268738,245.240067,6576208
2010-05-05,331.174988,338.500000,326.250000,336.625000,247.709824,12122080
2010-05-06,336.287506,336.287506,330.693756,332.268738,244.504059,7808360
2010-05-07,329.762512,330.668762,325.881256,327.106262,240.705368,8984392
2010-05-10,327.500000,335.475006,327.500000,334.462494,246.118454,5635408
2010-05-11,333.725006,334.312500,329.500000,332.593750,244.743347,5802824
2010-05-12,332.000000,337.362488,331.531250,335.212494,246.670364,9185176
2010-05-13,335.500000,340.375000,332.656250,338.268738,248.919327,4923880
2010-05-14,338.750000,340.875000,328.750000,331.487488,243.929276,6824496
2010-05-17,329.375000,331.006256,322.006256,327.043762,240.659317,8170824
2010-05-18,332.500000,332.500000,322.756256,328.649994,241.841263,7144600
2010-05-19,328.250000,331.543762,324.181244,325.356262,239.417542,11939240
2010-05-20,326.500000,329.318756,323.312500,325.093750,239.224380,6508872
2010-05-21,321.000000,326.000000,319.793762,322.718750,237.476685,7127200
2010-05-24,326.375000,328.750000,322.406250,325.049988,239.192215,7186104
