Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,83.500000,84.233330,83.150002,83.916664,60.531410,7889148
2010-02-18,84.066666,84.250000,82.166664,82.750000,59.689854,4007403
2010-02-19,83.099998,83.466667,81.933334,82.833336,59.749973,6003729
2010-02-22,83.250000,83.583336,82.033333,82.533333,59.533581,6519765
2010-02-23,82.533333,83.316666,81.933334,83.083336,59.930305,7205160
2010-02-24,82.783333,83.483330,82.266663,82.550003,59.545609,8543616
2010-02-25,82.966667,83.166664,81.900002,82.533333,59.533581,14311632
2010-02-26,82.833336,84.133331,76.266663,77.416664,55.842781,70062642
2010-03-02,78.366669,81.400002,78.333336,80.650002,58.175076,29079219
2010-03-03,80.833336,82.083336,79.449997,81.233330,58.595852,13051704
2010-03-04,82.300003,82.333336,81.000000,82.016663,59.160889,12871173
2010-03-05,82.333336,82.333336,81.000000,81.583336,58.848316,8292837
2010-03-08,81.916664,83.983330,81.833336,83.750000,60.411190,22483827
2010-03-09,83.916664,84.583336,83.199997,83.683334,60.363106,9544842
2010-03-10,84.250000,85.083336,83.449997,84.750000,61.132519,11961912
2010-03-11,84.666664,85.966667,83.866669,85.216667,61.469143,8748882
2010-03-12,85.666664,86.800003,85.083336,86.150002,62.142376,16751451
2010-03-15,86.116669,87.233330,86.116669,86.449997,62.358772,15357009
2010-03-16,86.733330,86.983330,84.750000,86.599998,62.466984,7480236
2010-03-17,86.599998,88.133331,86.216667,87.616669,63.200325,12137355
2010-03-18,87.666664,88.233330,86.233330,87.083336,62.815605,6491703
2010-03-19,86.833336,87.750000,86.383331,87.099998,62.827652,7726920
2010-03-22,86.449997,87.300003,85.783333,87.199997,62.899773,8909040
2010-03-23,86.833336,87.566666,85.400002,86.983330,62.743484,9991815
2010-03-25,87.016663,88.816666,86.599998,88.250000,63.657162,17237313
2010-03-26,88.250000,88.666664,87.366669,88.133331,63.573017,8880840
2010-03-29,88.133331,90.333336,87.416664,89.733330,64.727135,12653583
2010-03-30,89.766663,90.966667,89.233330,89.616669,64.642990,7993809
2010-03-31,89.933334,89.933334,87.199997,87.683334,63.248413,15054351
2010-04-01,88.000000,88.949997,87.699997,88.000000,63.476849,5660241
2010-04-05,89.233330,89.566666,88.033333,88.266663,63.669178,7335420
2010-04-06,88.266663,89.199997,87.699997,88.750000,64.017838,9674910
2010-04-07,88.449997,90.000000,87.833336,89.816666,64.787247,8730540
2010-04-08,89.333336,89.650002,88.783333,89.250000,64.378494,6258126
2010-04-09,89.266663,90.166664,88.566666,89.750000,64.739151,8402556
2010-04-12,90.000000,90.900002,89.116669,90.466667,65.256111,7865253
2010-04-13,91.199997,91.233330,89.366669,89.533333,64.582878,4827846
2010-04-15,90.016663,90.233330,87.083336,87.583336,63.176273,11888379
2010-04-16,86.699997,89.949997,86.699997,89.699997,64.703079,8866254
2010-04-19,89.333336,91.266663,87.449997,88.283333,63.681217,7860243
2010-04-20,88.833336,88.900002,87.000000,87.733330,63.284477,8330829
2010-04-21,88.000000,88.316666,87.116669,87.483330,63.104137,5479608
2010-04-22,87.166664,89.116669,86.833336,88.083336,63.536938,13173507
