Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,663.000000,684.700012,663.000000,675.849976,608.239746,899492
2010-02-18,682.000000,690.450012,672.599976,677.349976,609.589539,709235
2010-02-19,673.000000,674.000000,658.099976,669.599976,602.614868,329502
2010-02-22,676.000000,680.000000,661.049988,665.400024,598.835144,207148
2010-02-23,658.000000,676.900024,658.000000,674.700012,607.204834,367929
2010-02-24,675.000000,679.799988,662.099976,677.900024,610.084656,325269
2010-02-25,682.000000,683.000000,662.099976,665.000000,598.475098,298700
2010-02-26,665.000000,690.000000,665.000000,684.250000,615.799316,541606
2010-03-02,688.000000,699.000000,673.549988,678.349976,610.489685,556254
2010-03-03,682.099976,705.000000,676.950012,697.400024,627.633789,498725
2010-03-04,703.000000,713.500000,699.950012,702.299988,632.043701,491588
2010-03-05,709.400024,717.799988,705.099976,709.849976,638.838501,428084
2010-03-08,715.099976,739.900024,711.000000,736.250000,662.597412,735257
2010-03-09,743.400024,743.400024,725.000000,734.849976,661.337463,518184
2010-03-10,736.000000,744.900024,728.299988,734.849976,661.337463,251383
2010-03-11,725.250000,739.799988,725.250000,734.400024,660.932495,212698
2010-03-12,743.400024,746.799988,733.099976,735.650024,662.057556,313948
2010-03-15,731.250000,736.400024,721.150024,723.450012,651.077881,171427
2010-03-16,724.000000,733.900024,721.500000,729.650024,656.657715,352444
2010-03-17,731.000000,742.849976,727.400024,735.049988,661.517456,230629
2010-03-18,740.000000,741.900024,725.299988,728.950012,656.027649,188847
2010-03-19,726.299988,738.099976,726.299988,732.750000,659.447510,193989
2010-03-22,725.000000,734.799988,725.000000,731.299988,658.142639,177621
2010-03-23,732.500000,743.799988,730.099976,737.599976,663.812317,450374
2010-03-25,732.000000,763.000000,732.000000,759.849976,683.836548,747363
2010-03-26,761.000000,765.900024,740.099976,743.349976,668.987122,455952
2010-03-29,728.500000,752.900024,728.400024,749.150024,674.206909,244782
2010-03-30,753.000000,753.099976,738.250000,740.450012,666.377380,188943
2010-03-31,741.200012,744.900024,736.250000,740.150024,666.107300,263803
2010-04-01,742.000000,751.900024,734.150024,736.750000,663.047485,430160
2010-04-05,741.599976,747.400024,738.250000,745.549988,670.967041,157479
2010-04-06,745.500000,747.000000,730.150024,732.200012,658.952637,254508
