Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,507.687622,514.027527,506.226471,511.427185,463.531372,7213298
2010-02-18,510.164154,514.299927,492.828491,494.215332,447.931458,9153440
2010-02-19,492.828491,492.828491,483.987274,486.983887,441.377258,8193714
2010-02-22,492.977081,495.304993,480.445862,484.383514,439.020416,5857376
2010-02-23,482.427063,486.884827,480.445862,483.095734,437.853210,5988853
2010-02-24,480.445862,488.222137,478.786591,484.804535,439.402008,5763020
2010-02-25,485.448425,487.875427,475.071808,477.028259,432.354004,8747297
2010-02-26,479.950562,492.828491,478.588470,484.878845,439.469360,10420312
2010-03-02,487.875427,494.809692,485.101715,486.983887,441.377258,8404187
2010-03-03,489.361328,509.173553,489.361328,507.588562,460.052307,12286956
2010-03-04,515.117188,515.117188,499.267456,502.239258,455.203918,9590528
2010-03-05,506.201721,508.182922,497.831055,500.158997,453.318481,5433932
2010-03-08,505.805481,508.678253,496.295624,497.335754,450.759644,5510907
2010-03-09,498.524475,501.149597,489.386108,490.525299,444.586975,8057566
2010-03-10,492.828491,504.666260,490.005249,499.638916,452.847137,11448507
2010-03-11,500.258057,505.211090,498.772125,503.452759,456.303802,6730408
2010-03-12,502.734589,511.650055,502.239258,506.003601,458.615784,10306792
2010-03-15,506.201721,511.130005,501.793488,509.198303,461.511292,8367777
2010-03-16,511.154755,530.867920,509.668854,528.960999,479.423126,15690402
2010-03-17,532.353821,536.167664,527.896057,529.827759,480.208740,9968152
2010-03-18,531.957581,535.721863,527.054077,533.418701,483.463409,7057451
2010-03-19,534.335022,543.101929,530.050659,540.897827,490.242188,9108967
2010-03-22,526.013916,544.340210,526.013916,531.932800,482.116669,9446201
2010-03-23,533.914001,541.838928,533.418701,540.575867,489.950165,9232555
2010-03-25,542.854309,543.349609,533.641602,540.600647,489.972870,10599676
2010-03-26,543.349609,550.283875,542.433289,545.058411,494.013092,8341847
2010-03-29,546.668152,549.763794,540.377747,541.516968,490.803345,9345272
2010-03-30,542.854309,547.658752,536.415344,538.966125,488.491333,8740250
2010-03-31,541.318848,542.359009,530.620239,532.081421,482.251434,9990413
2010-04-01,533.938782,544.092529,533.443481,540.897827,490.242188,5777967
2010-04-05,543.101929,559.521301,543.101929,557.663879,505.437988,9189816
2010-04-06,558.704041,561.180542,554.840637,556.326599,504.225922,5760365
2010-04-07,557.218140,569.452148,556.277039,559.546082,507.143890,9330868
2010-04-08,561.180542,562.914124,545.578491,548.079773,496.751465,6794859
2010-04-09,548.897034,560.189941,548.897034,557.069519,504.899200,7765435
2010-04-12,567.124207,567.124207,556.054138,558.382080,506.089020,5860948
2010-04-13,558.704041,561.675903,550.432434,555.187378,503.193481,6447744
2010-04-15,557.218140,562.121643,538.421326,540.229187,489.635956,11208408
2010-04-16,537.950745,542.359009,530.545959,537.034424,486.740448,8396400
2010-04-19,534.830322,534.830322,520.565552,525.914856,476.662262,7563608
2010-04-20,529.902039,534.805603,522.224854,526.608276,477.290741,7729453
2010-04-21,529.976379,531.808960,519.153931,522.101013,473.205597,8855050
2010-04-22,520.317932,541.814148,520.095032,532.824341,482.924591,11813633
2010-04-23,534.929382,542.854309,534.929382,538.990906,488.513794,10723025
2010-04-26,534.929382,543.745850,526.756897,530.595459,480.904572,7684965
2010-04-27,526.509216,528.985718,522.546753,525.642456,476.415436,6447243
2010-04-28,522.026733,522.026733,501.248657,503.849030,456.662964,18510893
2010-04-29,507.192322,515.067688,504.790100,512.665466,464.653748,10820807
2010-04-30,515.117188,518.683411,510.164154,511.947266,464.002808,7301398
2010-05-03,508.182922,511.451935,504.270020,507.068512,459.580902,5785013
2010-05-04,507.291382,514.621887,501.991608,505.780701,458.413635,8006460
2010-05-05,500.258057,506.969421,496.939514,505.533051,458.189270,6911684
2010-05-06,505.112030,506.845612,497.286224,499.193146,452.443054,11012977
2010-05-07,483.417694,525.023315,483.417694,511.550995,463.643616,33257378
2010-05-10,520.565552,535.920044,515.117188,534.632202,487.869965,17560458
2010-05-11,539.387146,539.387146,526.682556,528.886658,482.626892,12149208
2010-05-12,532.972961,539.610046,527.029297,536.390564,489.474487,7058317
2010-05-13,526.013916,541.566467,526.013916,530.867920,484.434814,5513861
2010-05-14,528.837158,530.471680,512.640686,516.925049,471.711487,8381619
2010-05-17,512.492065,512.492065,499.762756,503.502289,459.462799,9512346
2010-05-18,505.211090,511.872955,499.168396,505.508301,461.293365,7127953
2010-05-19,503.725189,504.096680,492.878021,494.636353,451.372284,12043982
2010-05-20,495.800293,501.743958,492.209351,495.280243,451.959930,8573412
2010-05-21,490.302429,495.230713,483.467224,493.100891,449.971191,8845755
2010-05-24,504.220490,519.550171,503.452759,506.523651,462.219849,11411184
2010-05-25,507.687622,507.687622,486.760986,488.197388,445.496582,11650994
2010-05-26,492.778961,500.258057,490.847260,499.292206,455.620941,6334809
2010-05-27,500.753357,509.024963,496.097504,506.325531,462.039063,12647449
2010-05-28,510.139374,514.621887,502.486938,513.457947,468.547668,8092532
2010-05-31,510.238434,519.327271,509.545013,517.890930,472.592926,7637273
2010-06-01,516.751709,517.593750,497.335754,500.530457,456.750885,8983616
2010-06-02,502.734589,505.706421,496.964264,500.778137,456.976929,9104583
2010-06-03,505.161560,514.126587,505.161560,510.560394,465.903534,7894858
2010-06-04,510.659454,513.135986,506.424591,510.758514,466.084320,6501620
2010-06-07,502.734589,502.734589,495.304993,499.143616,455.485352,6231806
2010-06-08,500.109467,501.595367,492.878021,493.521912,450.355377,7027122
2010-06-09,495.404053,502.734589,495.304993,498.796906,455.169006,7034405
2010-06-10,500.258057,503.948090,498.846436,502.907928,458.920441,6443879
2010-06-11,507.687622,520.491272,505.706421,518.287170,472.954498,10756208
2010-06-14,522.497253,529.976379,519.624451,526.756897,480.683350,7334597
2010-06-15,527.598877,529.926819,520.119812,528.044678,481.858551,8765191
2010-06-16,529.976379,531.288940,522.596313,524.007935,478.174927,5460960
2010-06-17,526.657837,533.443481,524.181274,530.669800,484.254089,9713558
2010-06-18,535.028442,539.783386,520.342651,522.224854,476.547729,17665260
2010-06-21,525.518616,530.818359,525.518616,527.821777,481.655151,5442424
2010-06-22,526.509216,532.353821,523.512634,526.905457,480.818939,5957438
2010-06-23,524.874695,528.738098,522.051453,524.379395,478.513763,5380714
2010-06-24,524.528015,527.896057,518.732910,521.085632,475.508179,8678626
2010-06-25,520.070251,528.985718,516.603149,526.484436,480.434814,9380179
2010-06-28,531.957581,540.873047,527.574097,539.956726,492.728668,14524622
2010-06-29,540.377747,540.377747,527.103577,528.713318,482.468719,6559747
2010-06-30,525.023315,541.838928,523.785034,539.808167,492.593109,12293253
2010-07-01,536.910645,538.074585,528.242798,533.072021,486.446136,6142980
2010-07-02,532.948181,536.885864,527.648438,529.456299,483.146667,5052862
2010-07-05,529.976379,531.536560,526.360657,529.134338,482.852844,2953374
2010-07-06,527.747498,535.870483,527.747498,531.908020,485.383942,4271186
2010-07-07,531.957581,532.353821,520.565552,521.828613,476.186249,6340351
2010-07-08,525.023315,529.753479,522.670593,523.586914,477.790710,5527804
2010-07-09,526.979736,527.995117,521.828613,523.859314,478.039246,5987918
2010-07-12,525.023315,528.960999,521.085632,523.165894,477.406525,5798106
2010-07-13,523.661194,533.814941,523.661194,532.106140,485.564789,6942473
2010-07-14,534.929382,542.086548,528.614258,530.199219,483.824585,7370244
2010-07-15,530.942200,535.375183,529.035278,531.685181,485.180573,6404348
2010-07-16,530.496399,531.957581,525.023315,526.484436,480.434814,4051755
2010-07-19,524.082214,527.945618,521.952393,523.066833,477.316101,4526637
2010-07-20,523.537415,527.945618,519.624451,521.531433,475.914948,3159009
2010-07-21,524.478455,526.509216,522.868713,524.230835,478.378296,4534103
2010-07-22,524.230835,525.444336,518.881531,524.528015,478.649445,7328540
2010-07-23,526.979736,530.422119,523.438354,525.246216,479.304810,6364092
2010-07-26,526.756897,528.688538,520.194092,521.605713,475.982849,4205984
2010-07-27,524.453674,525.592896,520.615112,521.803833,476.163605,5599573
2010-07-28,526.509216,531.784241,504.220490,505.830231,461.587128,24425854
2010-07-29,509.421204,509.421204,499.267456,500.332336,456.570129,21358946
2010-07-30,502.709808,505.384460,498.895966,500.084686,456.344086,8880213
2010-08-02,503.229889,506.102661,500.951477,502.511688,458.558807,5850395
2010-08-03,504.790100,510.609924,502.239258,509.049713,464.524994,9278073
2010-08-04,509.173553,510.659454,501.521088,503.254639,459.236755,8453861
2010-08-05,505.186340,507.043732,497.806305,498.796906,455.169006,8449149
2010-08-06,499.713226,500.307587,494.562042,495.354523,452.027679,9209652
2010-08-09,495.304993,498.276825,491.342560,492.135040,449.089783,10270041
2010-08-10,490.847260,496.493744,488.519318,489.311798,446.513519,9225253
2010-08-11,490.252899,492.778961,485.448425,487.008636,444.411804,10114816
2010-08-12,485.398895,487.008636,480.445862,481.733643,439.598145,11496124
2010-08-13,480.693512,492.234100,480.693512,484.953125,442.536072,14081373
2010-08-16,485.398895,491.293030,482.922363,483.863464,441.541687,6474277
2010-08-17,485.398895,487.850677,480.445862,480.767792,438.716797,6825002
2010-08-18,481.931763,483.912994,474.675537,477.771210,435.982330,11472575
2010-08-19,477.325439,487.825897,477.325439,484.012054,441.677338,9535946
2010-08-20,484.012054,492.035980,481.684113,489.683289,446.852478,9689740
2010-08-23,491.367340,491.367340,483.219574,483.863464,441.541687,6250290
2010-08-24,483.863464,485.894196,479.108521,481.634583,439.507813,8895944
2010-08-25,480.445862,484.333984,478.216980,479.356171,437.428589,8593345
2010-08-26,480.445862,481.931763,473.041046,473.734467,432.298615,12845773
2010-08-27,474.947968,475.938568,468.830963,470.341644,429.202576,11221770
2010-08-30,471.579895,477.870270,468.063232,469.524384,428.456818,5495817
2010-08-31,467.889862,470.514984,453.204071,455.284363,415.462341,21508218
2010-09-01,458.181885,467.468872,456.175903,463.704529,423.145966,12869758
2010-09-02,468.063232,468.880493,463.605469,464.323669,423.710968,8168217
2010-09-03,465.586700,466.379181,457.760895,458.503845,418.400208,6664198
2010-09-06,461.104187,474.353607,456.819794,471.852325,430.581085,15657929
2010-09-07,473.016266,480.297272,472.025665,476.632019,434.942810,13097230
2010-09-08,473.065796,477.820740,471.530365,475.294678,433.722351,5368562
2010-09-09,476.953949,479.058990,473.115326,474.774597,433.247803,4667752
2010-09-13,481.436462,493.076141,478.142700,491.590210,448.592590,12679389
2010-09-14,493.076141,496.790924,487.553467,489.435638,446.626495,8986765
